,station_id,station_name,station_latitude,station_longitude
532,459.0,W 20 St & 11 Ave,40.746745,-74.007756
533,3158.0,W 63 St & Broadway,40.77163851,-73.98261428
534,456.0,E 53 St & Madison Ave,40.75971079999999,-73.97402311
535,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
536,340.0,Madison St & Clinton St,40.71269042,-73.98776323
537,3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832
538,3081.0,Graham Ave & Grand St,40.711863,-73.944024
539,536.0,1 Ave & E 30 St,40.74144387,-73.97536082
540,347.0,Greenwich St & W Houston St,40.728846,-74.00859100000002
541,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444
542,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406
543,297.0,E 15 St & 3 Ave,40.734232,-73.986923
544,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957
545,3386.0,1 Pl & Clinton St,40.6809591,-73.99905709
546,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227
547,382.0,University Pl & E 14 St,40.73492695,-73.99200509
548,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153
549,3293.0,W 92 St & Broadway,40.7921,-73.9739
550,3440.0,Fulton St & Adams St,40.692418292578466,-73.98949474096298
551,393.0,E 5 St & Avenue C,40.72299208,-73.97995466
552,3584.0,Eastern Pkwy & Franklin Ave,40.67077670000001,-73.9576801
553,3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847
554,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403
555,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853
556,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728
557,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065
558,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836
559,349.0,Rivington St & Ridge St,40.71850211,-73.98329859
560,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
561,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273
562,127.0,Barrow St & Hudson St,40.73172428,-74.00674436
563,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491
564,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939
565,3435.0,Grand St & Elizabeth St,40.718822,-73.99596
566,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888
567,3071.0,Boerum St & Broadway,40.70538077,-73.94976519
568,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423
569,3549.0,Grand Ave & Bergen St,40.678045,-73.962408
570,3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
571,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
572,364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
573,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009
574,3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
575,3053.0,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000002
576,311.0,Norfolk St & Broome St,40.7172274,-73.98802084
577,3300.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
578,3391.0,E 106 St & 1 Ave,40.7892529,-73.93956237
579,3061.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
580,2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999998
581,3318.0,2 Ave & E 96 St,40.7839636,-73.94716729999998
582,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085
583,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667
584,420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
585,3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802
586,3486.0,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134
587,3746.0,6 Ave & Broome St,40.72430832160217,-74.00473035871983
588,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
589,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685
590,279.0,Peck Slip & Front St,40.707873,-74.00166999999998
591,320.0,Leonard St & Church St,40.717571,-74.005549
592,3324.0,3 Ave & 14 St,40.6685455,-73.99333264
593,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667
594,3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635
595,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662
596,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999998
597,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988
598,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031
599,3043.0,Lewis Ave & Decatur St,40.6814598,-73.934903
600,316.0,Fulton St & William St,40.70955958,-74.00653609
601,3059.0,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
602,3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999998
603,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
604,363.0,West Thames St,40.70834698,-74.01713445
605,82.0,St James Pl & Pearl St,40.71117416,-74.00016545
606,3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739
607,373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995
608,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
609,3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695
610,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
611,3408.0,Congress St & Clinton St,40.6881529,-73.99520919
612,3136.0,5 Ave & E 63 St,40.766368,-73.971518
613,3044.0,Albany Ave & Fulton St,40.6800105,-73.938475
614,3312.0,1 Ave & E 94 St,40.78172120000001,-73.94594000000002
615,3707.0,Lexington Ave & E 26 St,40.741459000000006,-73.983293
616,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
617,266.0,Avenue D & E 8 St,40.72368361,-73.97574813
618,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119
619,387.0,Centre St & Chambers St,40.71273266,-74.0046073
620,3573.0,35 St & 34 Ave,40.7580583,-73.92427509999997
621,3166.0,Riverside Dr & W 72 St,40.78057799010335,-73.98562431335448
622,3662.0,31 Ave & Steinway St,40.76129389728909,-73.916916847229
623,3306.0,10 St & 7 Ave,40.6662078,-73.98199886
624,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551
625,434.0,9 Ave & W 18 St,40.74317449,-74.00366443
626,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746
627,3167.0,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842
628,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681
629,3423.0,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121
630,3123.0,31 St & Thomson Ave,40.74469738,-73.93540375
631,3358.0,Garfield Pl & 8 Ave,40.6711978,-73.97484126
632,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505
633,350.0,Clinton St & Grand St,40.71559509,-73.9870295
634,3068.0,Humboldt St & Varet St,40.7031724,-73.940636
635,3604.0,Rogers Ave & Sterling St,40.6630619,-73.95387459999998
636,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765
637,3689.0,W 104 St & Amsterdam Ave,40.79904139288298,-73.96649479866028
638,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539
639,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726
640,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961
641,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245
642,346.0,Bank St & Hudson St,40.73652889,-74.00618026
643,365.0,Fulton St & Grand Ave,40.68223166,-73.9614583
644,3112.0,Milton St & Franklin St,40.72906,-73.95779
645,3159.0,W 67 St & Broadway,40.77492513,-73.98266566
646,3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999998
647,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221
648,3574.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579
649,3383.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104
650,3496.0,1 Ave & E 110 St,40.7923272,-73.9383
651,3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977
652,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
653,3697.0,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747851
654,296.0,Division St & Bowery,40.71413089,-73.99704679999998
655,251.0,Mott St & Prince St,40.72317958,-73.99480012
656,259.0,South St & Whitehall St,40.70122128,-74.01234218
657,260.0,Broad St & Bridge St,40.70365182,-74.01167797
658,3755.0,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
659,3536.0,W 116 St & Broadway,40.8082,-73.9641
660,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517
661,3092.0,Berry St & N 8 St,40.7190095,-73.95852515
662,394.0,E 9 St & Avenue C,40.72521311,-73.97768752
663,229.0,Great Jones St,40.72743423,-73.99379025
664,432.0,E 7 St & Avenue A,40.72621788,-73.98379855
665,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507
666,405.0,Washington St & Gansevoort St,40.739323,-74.008119
667,3289.0,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
668,472.0,E 32 St & Park Ave,40.74571210000001,-73.98194829
669,3690.0,Park Pl & Church St,40.71334184275907,-74.00935515761375
670,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389
671,447.0,8 Ave & W 52 St,40.76370739,-73.9851615
672,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018
673,3668.0,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
674,3305.0,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478
675,3514.0,Astoria Park S & Shore Blvd,40.7767,-73.927631
676,3096.0,Union Ave & N 12 St,40.71924,-73.95241999999998
677,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000002
678,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559
679,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
680,531.0,Forsyth St & Broome St,40.71893904,-73.99266288
681,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
682,3790.0,Henry St & Middagh St,40.7003,-73.99158100000002
683,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027
684,3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717
685,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346
686,530.0,11 Ave & W 59 St,40.771496710544405,-73.99046033620834
687,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556
688,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384
689,304.0,Broadway & Battery Pl,40.70463334,-74.01361706
690,479.0,9 Ave & W 45 St,40.76019252,-73.9912551
691,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615
692,3374.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
693,342.0,Columbia St & Rivington St,40.71739973,-73.98016555
694,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163
695,3263.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097
696,473.0,Rivington St & Chrystie St,40.72110063,-73.99192540000001
697,3763.0,Wyckoff Av & Jefferson St,40.707165,-73.923711
698,3747.0,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515
699,238.0,Bank St & Washington St,40.7361967,-74.00859207
700,499.0,Broadway & W 60 St,40.76915505,-73.98191841
701,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205
702,3301.0,Columbus Ave & W 95 St,40.7919557,-73.968087
703,319.0,Fulton St & Broadway,40.711066,-74.009447
704,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887
705,312.0,Allen St & Stanton St,40.722055,-73.989111
706,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507
707,3429.0,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863
708,3357.0,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472
709,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746
710,490.0,8 Ave & W 33 St,40.751551,-73.993934
711,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956
712,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843
713,528.0,2 Ave & E 31 St,40.74290902,-73.97706058
714,489.0,10 Ave & W 28 St,40.75066386,-74.00176802
715,389.0,Broadway & Berry St,40.71044554,-73.96525063
716,3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
717,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222
718,257.0,Lispenard St & Broadway,40.71939226,-74.00247214
719,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976
720,3078.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372
721,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715
722,3560.0,28 St & 38 Ave,40.754876,-73.934326
723,150.0,E 2 St & Avenue C,40.7208736,-73.98085795
724,3675.0,3 Ave & E 95 St,40.784596798848916,-73.94968539476396
725,503.0,E 20 St & Park Ave,40.73827428,-73.98751968
726,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262
727,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
728,517.0,Pershing Square South,40.751581,-73.97791
729,2012.0,E 27 St & 1 Ave,40.739445,-73.97680600000002
730,128.0,MacDougal St & Prince St,40.72710258,-74.00297088
731,3463.0,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155
732,3769.0,White St & Johnson Ave,40.707174,-73.93581
733,455.0,1 Ave & E 44 St,40.75001986,-73.96905301
734,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945
735,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151
736,3715.0,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760306
737,396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
738,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
739,3376.0,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
740,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189607
741,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103555
742,3733.0,Avenue C & E 18 St,40.730563,-73.973984
743,3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078
744,3765.0,Bushwick Ave & Stagg St,40.709897,-73.94008000000002
745,465.0,Broadway & W 41 St,40.75513557,-73.98658032
746,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354
747,3414.0,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
748,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988
749,478.0,11 Ave & W 41 St,40.76030096,-73.99884222
750,3572.0,34 Ave & 38 St,40.756913,-73.921631
751,3177.0,W 84 St & Broadway,40.7867947,-73.977112
752,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937
753,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467
754,3615.0,44 Dr & 21 St,40.74800000000001,-73.94609270000002
755,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535
756,3150.0,E 85 St & York Ave,40.77536905,-73.94803392
757,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187
758,285.0,Broadway & E 14 St,40.73454567,-73.99074142
759,247.0,Perry St & Bleecker St,40.73535398,-74.00483091
760,3500.0,E 115 St & Madison Ave,40.7989445,-73.944846
761,468.0,Broadway & W 56 St,40.7652654,-73.98192338
762,301.0,E 2 St & Avenue B,40.72217444,-73.98368779
763,3714.0,Division Av & Hooper St,40.70684203101325,-73.9544353965357
764,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651
765,3709.0,W 15 St & 6 Ave,40.73804614248277,-73.99642959237099
766,3165.0,Central Park West & W 72 St,40.77579376683666,-73.97620573639871
767,3630.0,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999998
768,354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
769,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
770,3082.0,Hope St & Union Ave,40.71167351,-73.95141312
771,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263
772,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273
773,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542
774,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151
775,379.0,W 31 St & 7 Ave,40.749156,-73.9916
776,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
777,3563.0,28 St & 36 Ave,40.757186,-73.93271899999998
778,3072.0,Leonard St & Boerum St,40.70583339,-73.94644578
779,291.0,Madison St & Montgomery St,40.713126,-73.984844
780,2003.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803
781,533.0,Broadway & W 38 St,40.75299641,-73.98721619
782,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625
783,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
784,3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771
785,458.0,11 Ave & W 27 St,40.751396,-74.00522600000002
786,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492
787,401.0,Allen St & Rivington St,40.72019576,-73.98997825
788,3331.0,Riverside Dr & W 104 St,40.8013434,-73.97114574390001
789,245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
790,545.0,E 23 St & 1 Ave,40.736502,-73.97809472
791,3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
792,3628.0,Lenox Ave & W 117 St,40.8025566,-73.9490782
793,502.0,Henry St & Grand St,40.714215,-73.981346
794,3518.0,Lenox Ave & W 126 St,40.808442,-73.94520870000002
795,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
796,3493.0,E 118 St & 3 Ave,40.799139,-73.9389152
797,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022
798,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016
799,3501.0,E 118 St & Madison Ave,40.8014866,-73.9442507
800,3329.0,Degraw St & Smith St,40.6829151,-73.99318208
801,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378
802,328.0,Watts St & Greenwich St,40.72405549,-74.00965965
803,295.0,Pike St & E Broadway,40.71406667,-73.99293911
804,467.0,Dean St & 4 Ave,40.68312489,-73.97895137
805,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419
806,362.0,Broadway & W 37 St,40.75172632,-73.98753523
807,504.0,1 Ave & E 16 St,40.73221853,-73.98165557
808,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845
809,3314.0,W 95 St & Broadway,40.7937704,-73.971888
810,249.0,Harrison St & Hudson St,40.71870987,-74.0090009
811,3721.0,31 St & Newtown Ave,40.7675487799971,-73.92093345522879
812,317.0,E 6 St & Avenue B,40.72453734,-73.98185424
813,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205
814,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213
815,514.0,12 Ave & W 40 St,40.76087502,-74.00277668
816,3113.0,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
817,445.0,E 10 St & Avenue A,40.72740794,-73.98142006
818,3307.0,West End Ave & W 94 St,40.7941654,-73.974124
819,402.0,Broadway & E 22 St,40.74034320000001,-73.98955109
820,3788.0,E 12 St & 4 Av,40.73269000000001,-73.98974
821,3183.0,Exchange Place,40.7162469,-74.0334588
822,3694.0,Jackson Square,40.71113,-74.0789
823,3207.0,Oakland Ave,40.7376037,-74.05247829999998
824,3268.0,Lafayette Park,40.71346382669195,-74.06285852193831
825,3191.0,Union St,40.71821129999999,-74.08363940000002
826,3277.0,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016
827,3220.0,5 Corners Library,40.73496102000952,-74.05950307846071
828,3196.0,Riverview Park,40.7443187,-74.04399090000003
829,3426.0,JCBS Depot,40.70965083364061,-74.0686011314392
830,3225.0,Baldwin at Montgomery,40.7236589,-74.0641943
831,3281.0,Leonard Gordon Park,40.74590996631558,-74.05727148056029
832,3640.0,Journal Square,40.73367,-74.0625
833,3483.0,Montgomery St,40.71942,-74.05099
834,3214.0,Essex Light Rail,40.71277420000001,-74.03648570000001
835,3280.0,Astor Place,40.71928220070703,-74.07126188278198
836,3269.0,Brunswick & 6th,40.726011729646245,-74.0503889322281
837,3198.0,Heights Elevator,40.748715945380226,-74.04044330120088
838,3213.0,Van Vorst Park,40.71848892,-74.047726625
839,3272.0,Jersey & 3rd,40.723331586464354,-74.04595255851744
840,3187.0,Warren St,40.72112360000001,-74.03805095
841,3791.0,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606
842,3201.0,Dey St,40.737711,-74.066921
843,3206.0,Hilltop,40.7311689,-74.0575736
844,3212.0,Christ Hospital,40.734785818,-74.050443636
845,3270.0,Jersey & 6th St,40.72528910781132,-74.04557168483734
846,3481.0,York St,40.71649,-74.04105
847,3278.0,Monmouth and 6th,40.72568548362901,-74.0487903356552
848,3681.0,Grand St,40.71517767732029,-74.03768330812454
849,3276.0,Marin Light Rail,40.71458403535893,-74.04281705617905
850,3275.0,Columbus Drive,40.71835519823214,-74.03891444206238
851,3209.0,Brunswick St,40.7241765,-74.05065640000002
852,3205.0,JC Medical Center,40.71653978099194,-74.0496379137039
853,3267.0,Morris Canal,40.7124188237569,-74.03852552175522
854,3203.0,Hamilton Park,40.727595965999996,-74.044247311
855,3194.0,McGinley Square,40.7253399253558,-74.06762212514876
856,3638.0,Washington St,40.7242941,-74.0354826
857,3273.0,Manila & 1st,40.72165072487999,-74.04288411140442
858,3678.0,Fairmount Ave,40.72572613742557,-74.07195925712584
859,3639.0,Harborside,40.71925170000001,-74.034234
860,3193.0,Lincoln Park,40.7246050998869,-74.07840594649316
861,3186.0,Grove St PATH,40.71958611647166,-74.0431174635887
862,3184.0,Paulus Hook,40.7141454,-74.0335519
863,3199.0,Newport Pkwy,40.7287448,-74.03210820000002
864,3211.0,Newark Ave,40.72152515,-74.046304543
865,3195.0,Sip Ave,40.73089709786179,-74.06391263008119
866,3192.0,Liberty Light Rail,40.7112423,-74.0557013
867,3202.0,Newport PATH,40.7272235,-74.03375890000002
868,3279.0,Dixon Mills,40.72163014263835,-74.04996782541275
869,3677.0,Glenwood Ave,40.72755146730012,-74.07106071710588
870,3679.0,Bergen Ave,40.72210378668603,-74.07145500183104
871,3185.0,City Hall,40.7177325,-74.04384499999998
872,3210.0,Pershing Field,40.742677141,-74.051788633
