year,month,usertype,gender,birth year,trip_count,avg_duration
2014,8,Subscriber,1,1957.0,5474.0,802.4048227986847
2014,8,Subscriber,1,1958.0,6643.0,786.0751166641578
2014,8,Subscriber,1,1959.0,7722.0,780.4807044807045
2014,8,Subscriber,1,1960.0,8601.0,781.5797000348797
2014,8,Subscriber,1,1961.0,8221.0,771.7342172485099
2014,8,Subscriber,1,1962.0,9291.0,814.1060165751803
2014,8,Subscriber,1,1963.0,11176.0,780.4657301360057
2014,8,Subscriber,1,1964.0,11367.0,783.120788246679
2014,8,Subscriber,1,1965.0,10558.0,745.8358590642167
2014,8,Subscriber,1,1966.0,10629.0,779.5627998871013
2014,8,Subscriber,1,1967.0,11289.0,742.5834883514926
2014,8,Subscriber,1,1968.0,12448.0,756.5200032133677
2014,8,Subscriber,1,1969.0,14665.0,759.0636890555745
2014,8,Subscriber,1,1970.0,15201.0,763.3890533517532
2014,8,Subscriber,1,1971.0,13986.0,741.581939081939
2014,8,Subscriber,1,1972.0,14174.0,746.9309298715959
2014,8,Subscriber,1,1973.0,14011.0,749.8937977303548
2014,8,Subscriber,1,1974.0,15838.0,771.8332491476197
2014,8,Subscriber,1,1975.0,16773.0,737.6417456626722
2014,8,Subscriber,1,1976.0,17863.0,735.2446397581593
2014,8,Subscriber,1,1977.0,18247.0,736.673973803913
2014,8,Subscriber,1,1978.0,20113.0,730.3513647889424
2014,8,Subscriber,1,1979.0,20390.0,737.8709171162335
2014,8,Subscriber,1,1980.0,22742.0,740.1951455456864
2014,8,Subscriber,1,1981.0,24964.0,732.3546306681621
2014,8,Subscriber,1,1982.0,25314.0,743.2046298490953
2014,8,Subscriber,1,1983.0,28536.0,739.8984440706477
2014,8,Subscriber,1,1984.0,27053.0,730.4366983329021
2014,8,Subscriber,1,1985.0,25746.0,737.1059193661151
2014,8,Subscriber,1,1986.0,26095.0,728.5836750335313
2014,8,Subscriber,1,1987.0,23775.0,723.810094637224
2014,8,Subscriber,1,1988.0,22597.0,705.2272868079833
2014,8,Subscriber,1,1989.0,21707.0,710.5731791587967
2014,8,Subscriber,1,1990.0,19376.0,697.8618393889348
2014,8,Subscriber,1,1991.0,11402.0,684.8734432555692
2014,8,Subscriber,1,1992.0,6107.0,720.8015392172916
2014,8,Subscriber,1,1993.0,4350.0,644.9949425287356
2014,8,Subscriber,1,1994.0,2731.0,714.9110216038081
2014,8,Subscriber,1,1995.0,2046.0,792.9257086999022
2014,8,Subscriber,1,1996.0,804.0,793.8407960199005
2014,8,Subscriber,1,1997.0,997.0,762.4674022066199
2014,8,Subscriber,1,1998.0,394.0,874.3121827411168
2014,8,Subscriber,2,1899.0,5.0,2118.6
2014,8,Subscriber,2,1924.0,3.0,792.0
2014,8,Subscriber,2,1926.0,13.0,991.9230769230769
2014,8,Subscriber,2,1931.0,9.0,622.3333333333334
2014,8,Subscriber,2,1932.0,16.0,513.4375
2014,8,Subscriber,2,1935.0,9.0,681.8888888888889
2014,8,Subscriber,2,1936.0,3.0,1603.0
2014,8,Subscriber,2,1937.0,4.0,642.25
2014,8,Subscriber,2,1938.0,29.0,1089.7931034482758
2014,8,Subscriber,2,1939.0,4.0,1051.25
2014,8,Subscriber,2,1940.0,11.0,1227.3636363636363
2014,8,Subscriber,2,1941.0,57.0,1107.3859649122808
2014,8,Subscriber,2,1942.0,45.0,780.8
2014,8,Subscriber,2,1943.0,74.0,976.027027027027
2014,8,Subscriber,2,1944.0,76.0,1183.3026315789473
2014,8,Subscriber,2,1945.0,159.0,944.069182389937
2014,8,Subscriber,2,1946.0,138.0,865.1159420289855
2014,8,Subscriber,2,1947.0,290.0,796.5034482758621
2014,8,Subscriber,2,1948.0,311.0,969.8199356913183
2014,8,Subscriber,2,1949.0,389.0,1093.789203084833
2014,8,Subscriber,2,1950.0,642.0,882.0373831775701
2014,8,Subscriber,2,1951.0,569.0,985.5869947275922
2014,8,Subscriber,2,1952.0,648.0,962.2052469135803
2014,8,Subscriber,2,1953.0,866.0,941.8418013856813
2014,8,Subscriber,2,1954.0,1657.0,907.4532287266144
2014,8,Subscriber,2,1955.0,1210.0,976.6520661157025
2014,8,Subscriber,2,1956.0,1523.0,957.456992777413
2014,8,Subscriber,2,1957.0,2207.0,894.9787041232443
2014,8,Subscriber,2,1958.0,2230.0,917.5654708520179
2014,8,Subscriber,2,1959.0,2224.0,919.2508992805756
2014,8,Subscriber,2,1960.0,2436.0,929.7237274220033
2014,8,Subscriber,2,1961.0,2177.0,889.0666054203032
2014,8,Subscriber,2,1962.0,2980.0,934.0328859060403
2014,8,Subscriber,2,1963.0,2772.0,870.8932178932179
2014,8,Subscriber,2,1964.0,1991.0,897.429432446007
2014,8,Subscriber,2,1965.0,3191.0,908.9319962394234
2014,8,Subscriber,2,1966.0,2666.0,937.6144036009002
2014,8,Subscriber,2,1967.0,2908.0,888.8559147180192
2014,8,Subscriber,2,1968.0,2843.0,893.9757298628209
2014,8,Subscriber,2,1969.0,3272.0,906.9856356968215
2014,8,Subscriber,2,1970.0,3890.0,906.617737789203
2014,8,Subscriber,2,1971.0,3087.0,876.7936507936508
2014,8,Subscriber,2,1972.0,3913.0,850.8364426271403
2014,8,Subscriber,2,1973.0,3969.0,892.6067019400352
2014,8,Subscriber,2,1974.0,3856.0,883.481846473029
2014,8,Subscriber,2,1975.0,3796.0,851.4499473129611
2014,8,Subscriber,2,1976.0,4444.0,895.2781278127812
2014,8,Subscriber,2,1977.0,5908.0,924.3180433310765
2014,8,Subscriber,2,1978.0,5946.0,881.5977127480659
2014,8,Subscriber,2,1979.0,6221.0,899.4018646519852
2014,8,Subscriber,2,1980.0,7808.0,859.7466700819672
2014,8,Subscriber,2,1981.0,7966.0,852.3545066532764
2014,8,Subscriber,2,1982.0,8967.0,880.8943905431025
2014,8,Subscriber,2,1983.0,9873.0,838.0227894257065
2014,8,Subscriber,2,1984.0,9916.0,871.5807785397337
2014,8,Subscriber,2,1985.0,10607.0,832.4470632601112
2014,8,Subscriber,2,1986.0,10523.0,848.4681174569989
2014,8,Subscriber,2,1987.0,9203.0,871.4874497446485
2014,8,Subscriber,2,1988.0,8906.0,841.4152256905458
2014,8,Subscriber,2,1989.0,7975.0,872.9531034482759
2014,8,Subscriber,2,1990.0,6690.0,866.3678624813153
2014,8,Subscriber,2,1991.0,4581.0,842.963545077494
2014,8,Subscriber,2,1992.0,2498.0,847.9499599679743
2014,8,Subscriber,2,1993.0,1523.0,791.3736047275115
2014,8,Subscriber,2,1994.0,839.0,777.8355184743742
2014,8,Subscriber,2,1995.0,408.0,956.1127450980392
2014,8,Subscriber,2,1996.0,388.0,806.229381443299
2014,8,Subscriber,2,1997.0,252.0,737.218253968254
2014,8,Subscriber,2,1998.0,100.0,998.91
2014,9,Customer,0,1979.0,99309.0,1724.6353502703682
2014,9,Customer,1,1979.0,6.0,3763.8333333333335
2014,9,Subscriber,0,1990.0,21.0,459.0
2014,9,Subscriber,0,1996.0,208.0,1799.451923076923
2014,9,Subscriber,1,1899.0,33.0,1187.0
2014,9,Subscriber,1,1900.0,191.0,1018.565445026178
2014,9,Subscriber,1,1901.0,65.0,722.2923076923076
2014,9,Subscriber,1,1907.0,3.0,510.6666666666667
2014,9,Subscriber,1,1910.0,8.0,1474.875
2014,9,Subscriber,1,1917.0,6.0,911.1666666666666
2014,9,Subscriber,1,1921.0,7.0,770.8571428571429
2014,9,Subscriber,1,1922.0,17.0,812.0
2014,9,Subscriber,1,1926.0,4.0,1000.25
2014,9,Subscriber,1,1930.0,4.0,1592.75
2014,9,Subscriber,1,1931.0,1.0,179.0
2014,9,Subscriber,1,1932.0,12.0,651.6666666666666
2014,9,Subscriber,1,1933.0,26.0,434.7692307692308
2014,9,Subscriber,1,1934.0,75.0,608.5066666666667
2014,9,Subscriber,1,1935.0,98.0,852.8673469387755
2014,9,Subscriber,1,1936.0,36.0,665.3611111111111
2014,9,Subscriber,1,1937.0,33.0,845.8787878787879
2014,9,Subscriber,1,1938.0,210.0,1038.3666666666666
2014,9,Subscriber,1,1939.0,143.0,832.6713286713286
2014,9,Subscriber,1,1940.0,402.0,700.723880597015
2014,9,Subscriber,1,1941.0,643.0,970.2628304821151
2014,9,Subscriber,1,1942.0,849.0,877.846878680801
2014,9,Subscriber,1,1943.0,406.0,839.4088669950739
2014,9,Subscriber,1,1944.0,816.0,884.7426470588235
2014,9,Subscriber,1,1945.0,779.0,729.1168164313223
2014,9,Subscriber,1,1946.0,1147.0,808.0557977332171
2014,9,Subscriber,1,1947.0,1488.0,874.8581989247311
2014,9,Subscriber,1,1948.0,2053.0,792.1022893326839
2014,9,Subscriber,1,1949.0,1882.0,893.8613177470776
2014,9,Subscriber,1,1950.0,2195.0,991.9439635535308
2014,9,Subscriber,1,1951.0,3285.0,902.7074581430746
2014,9,Subscriber,1,1952.0,3157.0,867.0047513462148
2014,9,Subscriber,1,1953.0,5061.0,892.6415728116973
2014,9,Subscriber,1,1954.0,4909.0,792.645752699124
2014,9,Subscriber,1,1955.0,5143.0,794.4501263853782
2014,9,Subscriber,1,1956.0,5915.0,1036.9115807269654
2014,9,Subscriber,1,1957.0,5971.0,820.0539273153576
2014,9,Subscriber,1,1958.0,7115.0,809.3742796907941
2014,9,Subscriber,1,1959.0,7975.0,797.955736677116
2014,9,Subscriber,1,1960.0,9621.0,770.7620829435609
2014,9,Subscriber,1,1961.0,8916.0,809.3980484522207
2014,9,Subscriber,1,1962.0,10225.0,811.0257212713936
2014,9,Subscriber,1,1963.0,11765.0,807.6679133021674
2014,9,Subscriber,1,1964.0,12085.0,796.3019445593711
2014,9,Subscriber,1,1965.0,11467.0,781.3156884974273
2014,9,Subscriber,1,1966.0,11527.0,766.1075735230329
2014,9,Subscriber,1,1967.0,12700.0,748.3349606299213
2014,9,Subscriber,1,1968.0,13400.0,761.2972388059701
2014,9,Subscriber,1,1969.0,15549.0,764.9695157244839
2014,9,Subscriber,1,1970.0,16466.0,761.5646180007287
2014,9,Subscriber,1,1971.0,15198.0,748.8377418081327
2014,9,Subscriber,1,1972.0,14712.0,758.0280043501904
2014,9,Subscriber,1,1973.0,14902.0,828.6956113273386
2014,9,Subscriber,1,1974.0,16338.0,793.8343738523687
2014,9,Subscriber,1,1975.0,16826.0,769.4402710091525
2014,9,Subscriber,1,1976.0,17522.0,737.311151695012
2014,9,Subscriber,1,1977.0,18328.0,768.7089698821476
2014,9,Subscriber,1,1978.0,19723.0,755.0010647467424
2014,9,Subscriber,1,1979.0,19993.0,744.0031010853799
2014,9,Subscriber,1,1980.0,21659.0,773.523200517106
2014,9,Subscriber,1,1981.0,23913.0,742.9781708694015
2014,9,Subscriber,1,1982.0,23886.0,743.4264004019091
2014,9,Subscriber,1,1983.0,27463.0,734.2331136438116
2014,9,Subscriber,1,1984.0,26305.0,751.185972248622
2014,9,Subscriber,1,1985.0,25730.0,736.083832102604
2014,9,Subscriber,1,1986.0,25560.0,739.706220657277
2014,9,Subscriber,1,1987.0,23872.0,937.5665214477211
2014,9,Subscriber,1,1988.0,23265.0,711.2493015258973
2014,9,Subscriber,1,1989.0,22508.0,716.4213168651146
2014,9,Subscriber,1,1990.0,20688.0,698.5565545243619
2014,9,Subscriber,1,1991.0,13185.0,705.0439893818733
2014,9,Subscriber,1,1992.0,7128.0,674.766835016835
2014,9,Subscriber,1,1993.0,5525.0,969.9342986425339
2014,9,Subscriber,1,1994.0,4458.0,625.3945715567519
2014,9,Subscriber,1,1995.0,3904.0,697.6193647540983
2014,9,Subscriber,1,1996.0,1288.0,696.8680124223603
2014,9,Subscriber,1,1997.0,1145.0,800.138864628821
2014,9,Subscriber,1,1998.0,579.0,863.2400690846287
2014,9,Subscriber,2,1899.0,8.0,2065.625
2014,9,Subscriber,2,1900.0,10.0,967.7
2014,9,Subscriber,2,1926.0,20.0,946.0
2014,9,Subscriber,2,1931.0,1.0,858.0
2014,9,Subscriber,2,1932.0,21.0,573.2857142857143
2014,9,Subscriber,2,1935.0,16.0,598.5
2014,9,Subscriber,2,1936.0,10.0,1409.1
2014,9,Subscriber,2,1937.0,1.0,230.0
2014,9,Subscriber,2,1938.0,25.0,741.96
2014,9,Subscriber,2,1939.0,2.0,515.5
2014,9,Subscriber,2,1940.0,11.0,1326.909090909091
2014,9,Subscriber,2,1941.0,75.0,929.92
2014,9,Subscriber,2,1942.0,29.0,634.448275862069
2014,9,Subscriber,2,1943.0,159.0,933.377358490566
2014,9,Subscriber,2,1944.0,71.0,1453.718309859155
2014,9,Subscriber,2,1945.0,167.0,877.8443113772455
2014,9,Subscriber,2,1946.0,116.0,913.1379310344828
2014,9,Subscriber,2,1947.0,348.0,832.6925287356322
2014,9,Subscriber,2,1948.0,335.0,889.7731343283582
2014,9,Subscriber,2,1949.0,386.0,1015.5829015544041
2014,9,Subscriber,2,1950.0,535.0,929.6149532710281
2014,9,Subscriber,2,1951.0,667.0,1425.5547226386807
2014,9,Subscriber,2,1952.0,733.0,990.1527967257845
2014,9,Subscriber,2,1953.0,860.0,948.103488372093
2014,9,Subscriber,2,1954.0,1799.0,975.2206781545303
2014,9,Subscriber,2,1955.0,1326.0,975.0957767722474
2014,9,Subscriber,2,1956.0,1727.0,920.7851766068327
2014,9,Subscriber,2,1957.0,2259.0,870.5546702080567
2014,9,Subscriber,2,1958.0,2407.0,878.7270461154965
2014,9,Subscriber,2,1959.0,2441.0,925.4535026628431
2014,9,Subscriber,2,1960.0,2950.0,922.5725423728813
2014,9,Subscriber,2,1961.0,2629.0,906.7519969570179
2014,9,Subscriber,2,1962.0,3250.0,895.4504615384616
2014,9,Subscriber,2,1963.0,2969.0,1014.3199730549006
2014,9,Subscriber,2,1964.0,2565.0,847.6923976608188
2014,9,Subscriber,2,1965.0,3323.0,877.2554920252784
2014,9,Subscriber,2,1966.0,3180.0,858.9691823899371
2014,9,Subscriber,2,1967.0,3213.0,883.5732959850607
2014,9,Subscriber,2,1968.0,3322.0,865.149909692956
2014,9,Subscriber,2,1969.0,3705.0,890.514979757085
2014,9,Subscriber,2,1970.0,4352.0,925.3219209558823
2014,9,Subscriber,2,1971.0,3674.0,873.603701687534
2014,9,Subscriber,2,1972.0,3826.0,921.2543125980136
2014,9,Subscriber,2,1973.0,3935.0,885.0414231257942
2014,9,Subscriber,2,1974.0,4101.0,956.0453547915142
2014,9,Subscriber,2,1975.0,3521.0,1386.4691848906562
2014,9,Subscriber,2,1976.0,4454.0,939.3556353839246
2014,9,Subscriber,2,1977.0,5381.0,900.160750789816
2014,9,Subscriber,2,1978.0,6053.0,1028.7716834627458
2014,9,Subscriber,2,1979.0,6265.0,920.3826017557861
2014,9,Subscriber,2,1980.0,7107.0,925.4450541719432
2014,9,Subscriber,2,1981.0,7653.0,889.3058931138115
2014,9,Subscriber,2,1982.0,8149.0,880.2415020247884
2014,9,Subscriber,2,1983.0,9211.0,907.7737487786343
2014,9,Subscriber,2,1984.0,9389.0,853.3756523591437
2014,9,Subscriber,2,1985.0,10663.0,851.8730188502298
2014,9,Subscriber,2,1986.0,10253.0,843.488735004389
2014,9,Subscriber,2,1987.0,8828.0,876.3296329859538
2014,9,Subscriber,2,1988.0,8536.0,864.2720243673851
2014,9,Subscriber,2,1989.0,8557.0,946.0607689610845
2014,9,Subscriber,2,1990.0,7071.0,907.823363032103
2014,9,Subscriber,2,1991.0,5225.0,910.3171291866029
2014,9,Subscriber,2,1992.0,3434.0,783.9079790331974
2014,9,Subscriber,2,1993.0,2416.0,779.5740894039735
2014,9,Subscriber,2,1994.0,1529.0,700.2557226945717
2014,9,Subscriber,2,1995.0,614.0,847.871335504886
2014,9,Subscriber,2,1996.0,655.0,894.9755725190839
2014,9,Subscriber,2,1997.0,219.0,947.4566210045662
2014,9,Subscriber,2,1998.0,114.0,985.5964912280701
2014,10,Customer,0,1979.0,69081.0,1841.3260375501222
2014,10,Customer,1,1971.0,1.0,153.0
2014,10,Customer,1,1979.0,1.0,848.0
2014,10,Subscriber,0,1990.0,83.0,624.144578313253
2014,10,Subscriber,0,1996.0,197.0,502.7208121827411
2014,10,Subscriber,1,1899.0,35.0,1014.0857142857143
2014,10,Subscriber,1,1900.0,163.0,901.9938650306749
2014,10,Subscriber,1,1901.0,72.0,783.5416666666666
2014,10,Subscriber,1,1907.0,11.0,569.7272727272727
2014,10,Subscriber,1,1910.0,5.0,1464.6
2014,10,Subscriber,1,1917.0,7.0,690.7142857142857
2014,10,Subscriber,1,1921.0,1.0,76.0
2014,10,Subscriber,1,1922.0,6.0,735.8333333333334
2014,10,Subscriber,1,1925.0,3.0,662.6666666666666
2014,10,Subscriber,1,1926.0,5.0,755.0
2014,10,Subscriber,1,1930.0,5.0,1756.6
2014,10,Subscriber,1,1932.0,15.0,683.5333333333333
2014,10,Subscriber,1,1933.0,32.0,378.5625
2014,10,Subscriber,1,1934.0,84.0,564.4761904761905
2014,10,Subscriber,1,1935.0,85.0,850.3882352941176
2014,10,Subscriber,1,1936.0,57.0,1265.5263157894738
2014,10,Subscriber,1,1937.0,27.0,784.6296296296297
2014,10,Subscriber,1,1938.0,184.0,1141.016304347826
2014,10,Subscriber,1,1939.0,87.0,714.1494252873563
2014,10,Subscriber,1,1940.0,379.0,694.7862796833773
2014,10,Subscriber,1,1941.0,608.0,871.3371710526316
2014,10,Subscriber,1,1942.0,782.0,849.6982097186701
2014,10,Subscriber,1,1943.0,318.0,864.933962264151
2014,10,Subscriber,1,1944.0,774.0,798.0271317829457
2014,10,Subscriber,1,1945.0,764.0,787.5
2014,10,Subscriber,1,1946.0,945.0,739.1978835978836
2014,10,Subscriber,1,1947.0,1330.0,832.9541353383458
2014,10,Subscriber,1,1948.0,1808.0,816.5425884955753
2014,10,Subscriber,1,1949.0,1785.0,873.8974789915966
2014,10,Subscriber,1,1950.0,1945.0,868.3480719794344
2014,10,Subscriber,1,1951.0,3067.0,896.8822954026737
2014,10,Subscriber,1,1952.0,3103.0,796.5839510151467
2014,10,Subscriber,1,1953.0,4750.0,890.5968421052631
2014,10,Subscriber,1,1954.0,4553.0,813.0966395783
2014,10,Subscriber,1,1955.0,4691.0,748.3869111063739
2014,10,Subscriber,1,1956.0,5559.0,775.2324159021407
2014,10,Subscriber,1,1957.0,5446.0,789.6066838046272
2014,10,Subscriber,1,1958.0,6615.0,824.5827664399093
2014,10,Subscriber,1,1959.0,6968.0,783.3932261768083
2014,10,Subscriber,1,1960.0,8831.0,794.6839542520665
2014,10,Subscriber,1,1961.0,7975.0,749.7232601880878
2014,10,Subscriber,1,1962.0,9197.0,776.3058606067195
2014,10,Subscriber,1,1963.0,10852.0,850.3025248802064
2014,10,Subscriber,1,1964.0,10731.0,774.7665641599106
2014,10,Subscriber,1,1965.0,9981.0,796.4595731890593
2014,10,Subscriber,1,1966.0,10379.0,790.5278928605838
2014,10,Subscriber,1,1967.0,11897.0,731.1699588131462
2014,10,Subscriber,1,1968.0,12413.0,760.9492467574318
2014,10,Subscriber,1,1969.0,13447.0,747.4586896705584
2014,10,Subscriber,1,1970.0,15351.0,781.9146635398346
2014,10,Subscriber,1,1971.0,14357.0,754.8100578115206
2014,10,Subscriber,1,1972.0,12980.0,801.0280431432974
2014,10,Subscriber,1,1973.0,13286.0,746.8708414872798
2014,10,Subscriber,1,1974.0,15026.0,771.910355384001
2014,10,Subscriber,1,1975.0,14927.0,1131.6334159576606
2014,10,Subscriber,1,1976.0,15878.0,736.687807028593
2014,10,Subscriber,1,1977.0,16649.0,763.850321340621
2014,10,Subscriber,1,1978.0,17257.0,738.1138088891464
2014,10,Subscriber,1,1979.0,17989.0,744.3475457223859
2014,10,Subscriber,1,1980.0,19075.0,726.1414941022281
2014,10,Subscriber,1,1981.0,21221.0,749.0262004618068
2014,10,Subscriber,1,1982.0,21362.0,809.5479823986518
2014,10,Subscriber,1,1983.0,23992.0,768.8883794598199
2014,10,Subscriber,1,1984.0,23585.0,775.7821920712317
2014,10,Subscriber,1,1985.0,22079.0,752.8249920739164
2014,10,Subscriber,1,1986.0,22882.0,740.5134166593829
2014,10,Subscriber,1,1987.0,20905.0,717.8818464482181
2014,10,Subscriber,1,1988.0,20955.0,711.5540921021236
2014,10,Subscriber,1,1989.0,20057.0,775.2644463279653
2014,10,Subscriber,1,1990.0,18651.0,762.2022411666935
2014,10,Subscriber,1,1991.0,11685.0,749.5115104835259
2014,10,Subscriber,1,1992.0,6959.0,687.7574364132778
2014,10,Subscriber,1,1993.0,5948.0,620.7355413584398
2014,10,Subscriber,1,1994.0,4618.0,562.711130359463
2014,10,Subscriber,1,1995.0,3916.0,628.4946373850868
2014,10,Subscriber,1,1996.0,1265.0,596.5430830039526
2014,10,Subscriber,1,1997.0,1008.0,712.1438492063492
2014,10,Subscriber,1,1998.0,597.0,2826.7403685092127
2014,10,Subscriber,2,1899.0,3.0,2489.0
2014,10,Subscriber,2,1900.0,10.0,801.8
2014,10,Subscriber,2,1926.0,17.0,1007.5294117647059
2014,10,Subscriber,2,1931.0,3.0,556.6666666666666
2014,10,Subscriber,2,1932.0,11.0,460.09090909090907
2014,10,Subscriber,2,1935.0,12.0,716.4166666666666
2014,10,Subscriber,2,1936.0,25.0,3284.96
2014,10,Subscriber,2,1938.0,41.0,929.9268292682926
2014,10,Subscriber,2,1939.0,1.0,1162.0
2014,10,Subscriber,2,1940.0,25.0,1434.48
